,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,url
1905_47,0.0,0.0,0.0,0.004522555683436189,0.0005704225944487851,0.0,0.0,0.040348794904355646,0.06591992961647336,0.0,0.0,0.022524313577226736,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/47.html
1905_48,0.0004396258526726423,0.0,0.0,0.005545095766798593,0.006233112561230409,0.1286080105970853,0.0005913625578846373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/48.html
1905_49,0.0,0.0,0.005082215490358619,0.0,0.002049163225951097,0.0,0.02094951591186937,0.03849623994974245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/49.html
1905_50,0.0,0.0913836715528083,0.0006650265199253189,0.0,0.01738409538910272,0.0,0.0,0.007972647278007196,0.0,0.0,0.0,0.00030662104879902036,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/50.html
1905_51,0.0,0.0,0.0,0.0007455177377258274,0.039305558155749126,0.0,0.06747278374967379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/51.html
1905_52,0.0,0.0033718597612207644,0.0,0.0,0.010708143118799054,0.0022788738771675784,0.0,0.0,0.019255886439958726,0.0,0.0,0.07186304966624447,0.0,0.0012225906698449516,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/52.html
1905_53,0.0,0.004143681716221003,0.0015904816270998726,0.0,0.03815346751937975,0.0,0.0,0.0,0.0,0.007833663961426535,0.0,0.0022345679153678104,0.1326198593823803,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/53.html
1905_54,0.0,0.0,0.0,0.0411110741146783,0.004055954371707857,0.003520947561241915,0.0,0.007847589285129634,0.0,0.0,0.0,0.003384200618020404,0.0,0.000754386935226607,0.027419480725333723,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/54.html
1905_55,0.0,0.0,0.0,0.002447605451327647,0.007914058720044085,0.009107991695036694,0.0,0.024019305905041904,0.035449614519089,0.0,0.0,0.036666197888251796,0.0,0.0,0.007471846709447352,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/55.html
1905_56,0.0,0.0,0.0,0.09955666276167881,0.012479655005554723,0.01871883970981312,0.0,0.0,0.0002817359566982158,0.0,0.0,0.0,0.0,0.0,0.0155888396545592,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/56.html
1905_57,0.0,0.0,0.0,0.06795124262114384,0.0,0.002140052906226307,0.0,0.0,0.035817322618539496,0.0,0.0,0.025773054932869386,0.0,0.008466531012366045,0.011681237577699047,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/57.html
1905_58,0.0005856023470562623,0.0,0.0,0.0,0.0,0.09132016517316158,0.0,0.0,0.0,0.0,0.0,0.0,0.07181146149918526,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/58.html
1905_59,0.0,0.001392279238903294,0.0007127918431236012,0.05687631301788714,0.013883339307656251,0.0,0.0,0.0007588611444267338,0.0010567076373073532,0.0003560761147235919,0.0,0.01786554449257077,0.0,0.0013475151220653854,0.08495803032658508,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/59.html
1905_60,0.0,0.0014668155309482361,0.0009021996241031699,0.03408988053044575,0.008843157346662342,0.0,0.008035434926288715,0.015763351568113707,0.0009048711119871696,0.0009751224265740021,0.0,0.0020329810059349375,0.0,0.0,0.0008267731202173817,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/60.html
1905_61,0.11749461727434012,0.0025557626879153723,0.0,0.018282205748683292,0.014609864128305677,0.0,0.0,0.0,0.0,0.0,0.0067309549148577025,0.0,0.00012093771955469699,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/61.html
1905_62,0.0,0.0,0.13372717367452766,0.0,0.010844720234421085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027123589519135963,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/62.html
1905_64,0.0,0.009320795910622882,0.0,0.002340117962858679,0.0937807318121627,0.00962572468827871,0.0,0.0,0.0,0.0,0.0,0.0,0.0014582236233957784,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/64.html
1905_65,0.0,0.0,0.0,0.0007321168541113308,0.02482072825651339,0.019267910049265737,0.0,0.0,0.0,0.0033827189561792207,0.0,0.01038626067281857,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/65.html
1905_66,0.0,0.006232247411713454,0.0,0.0020001554456157812,0.0030470100227620554,0.01847601601798686,0.0,0.0,0.0,0.017407505987967368,0.0,0.025644476670091794,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/66.html
1905_67,0.00043209123863218135,0.0,0.0,0.0,0.03381987361435102,0.0,0.016273553897259596,0.0,0.0,0.0,0.0,0.0033400381239168156,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/67.html
1905_68,0.0,0.0022034685053966842,0.0011354040332869117,0.0,0.038161979652073,0.0,0.0,0.0,0.0,0.006881078278047216,0.0,0.0,0.0027322715358091085,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/68.html
1905_69,0.0,0.0,0.0,0.0,0.0014614128595368447,0.0,0.0,0.0,0.0,0.0,0.0,0.000716227197388254,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/69.html
1905_70,0.0,0.00765168165004643,0.0,0.0,0.01115482721465145,0.0,0.0,0.0,0.0,0.01842417454333257,0.01217947449450734,0.00014725832522676863,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/70.html
1905_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011310499189752765,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/71.html
1906_1,0.0,0.003523285449949476,0.0,0.0,0.008844110278838609,0.008837072272759372,0.0,0.0,0.08033848055826719,0.00040526655616034965,0.0,0.007690864617006887,0.0,0.00124321281885646,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/1.html
1906_2,0.000950084723585158,0.008501212831363715,0.0,0.00977698427051201,0.02063314973799262,0.0738174982343629,0.00189413783720132,0.0,0.0,0.0,0.0,0.004809554605122011,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/2.html
1906_3,0.0,0.006428724056810185,0.0,0.0022206153946586625,0.05050089388532506,0.0,0.002677748380107837,0.013805727680682188,0.0012866735307905167,0.003239259877702155,0.0,0.0009011807830800867,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/3.html
1906_4,0.0,0.03571906318936746,0.0031061447637720204,0.0,0.011446116346278158,0.0013758034981001326,0.006292097725352956,0.03451361369089387,0.0,0.0,0.0,0.006316184026705863,0.0,0.022827773565955507,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/4.html
1906_5,0.0,0.0,0.0,0.0025638725641250275,0.0020795708233599668,0.03550349228203155,0.0,0.004043208922398538,0.0,0.0,0.0,0.008194975464170386,0.0,0.0009497000488881298,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/5.html
1906_6,0.0,0.010786457552156924,0.0,0.0041478932421442054,0.0016761672429342043,0.0,0.0,0.022807242394963116,0.030177973091288356,0.0,0.0,0.04525746586563838,0.0,0.0,0.0030906883114366424,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/6.html
1906_7,0.0,0.0033967908579426165,0.0,0.0023714077504851977,0.03803666462619679,0.0,0.0,0.00025853530175892487,0.0003431541180082437,0.0,0.022843130372947787,0.0026252628258651833,0.0,0.0014548843041717286,9.075519572234959e-05,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/7.html
1906_8,0.01347112477814275,0.0,0.0,0.09866230879384098,0.0,0.03066708847614976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005725140251608046,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/8.html
1906_9,8.781339857578854e-05,0.0,0.0,0.0,0.0,0.08206030369198843,0.0,0.0,0.007785741933096986,0.0,0.0,0.0,0.01840453766514539,0.0,0.007216651129085188,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/9.html
1906_10,0.0,0.009258125613064796,0.0,4.238310927370634e-06,0.010361931170981085,0.0,0.002964627011821811,0.003167196340297387,0.0,0.0,0.0011581030165074416,0.0040891806651090195,0.0,0.0245723082106591,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/10.html
1906_11,0.0,0.0,0.0,0.0,0.0,0.07939957485575154,0.0,0.0,0.0,0.0,0.0,0.0,0.016669081493301208,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/11.html
1906_12,0.0,0.0,0.008987938635370752,0.0,0.03579405271862919,0.0,0.0,0.0,0.0,0.0,0.0021321840800073147,0.0,0.003113535711772881,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/12.html
1906_13,0.0,0.0,0.0,0.0,0.0698281315048269,0.0,0.011575710685175723,0.0,0.0,0.0,0.0,0.00021306234739614449,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/13.html
1906_14,0.0008183979173650694,0.0,0.0,0.001622106720603341,0.00418452820388799,0.04137456077700619,0.0,0.0,0.0,0.0,0.0,0.003309380031525435,0.0015983990885481715,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/14.html
1906_15,0.0,0.0012269453152732256,0.0,0.0021814647526940145,0.014171981254180309,0.0,0.0,0.0,0.020005852708297907,0.00359100518857939,0.0,0.015856103311560607,0.0,0.0012924196332718936,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/15.html
1906_16,0.008043454457132703,0.0,0.0,0.06033350680384439,0.05604085334960492,0.02625626144061256,0.0,0.0,0.0,0.0,0.0,0.013706302939692862,0.0,0.011570554430936814,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/16.html
1906_17,0.0012939683769909406,0.0008036029066146497,0.0,0.016415586760985767,0.010479370972930696,0.0042992555422345525,0.0014567979897899892,0.0005756223708646815,0.0049543215687556765,0.007363809851803758,0.0,0.006576463105873472,0.0,0.022172844876275796,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/17.html
1906_18,0.01953175081670267,0.006623435483105553,0.0028712402177445084,0.0036730765841548525,0.02564969841238348,0.012619188784151584,0.0,0.0009782548614363923,0.0,0.0,0.00036043038263794354,0.0008062404513156106,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/18.html
1906_19,0.0,0.1017548389563282,0.0,0.0,0.0,0.00846239580485121,0.0,0.0031502300859218217,0.0,0.0,0.0,0.0005767335295000683,0.01161896712716169,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/19.html
1906_20,0.0,0.011831013171690299,0.0,0.0008395985311248739,0.0043176516099557635,0.0,0.0,0.0,0.0,0.039372371825410965,0.0,0.008192267393589192,0.0,0.006816337019927977,0.0011481246071796518,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/20.html
1906_21,0.0019476909716277218,0.024175464275207705,0.0,0.0,0.0,0.0,0.0,0.03073175915972179,0.0,0.0,0.0,0.03852835019925165,0.0,0.00043754017356576315,0.10292251615516157,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/21.html
1906_22,0.0,0.018500543731740902,0.0,0.0,0.0,0.001065655469480911,0.0,0.0,0.0,0.01951882441935081,0.013328186607437852,0.0028498146327894827,0.0,0.0007882652156773407,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/22.html
1906_23,0.0,0.003789021037096639,0.004777975367675435,0.00023262613425839774,0.009018844689877955,0.0,0.006473971775121962,0.009560670620556391,0.00023334519052178678,0.0015958366292667466,0.0,0.0032848027683143512,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/23.html
1906_24,0.0,0.06757052570561761,0.0,0.0,0.01170468317372929,0.0,0.0,0.00570287618788008,0.002015323739546548,0.0,0.0004174119030114629,0.006665889081520211,0.0,0.0007776119314118915,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/24.html
1906_25,0.0,0.047942546177935044,0.023937102711896127,0.0,0.0,0.0,0.0,0.0026870483228838143,0.0,0.0,0.0,0.01201954864705176,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/25.html
1906_26,0.0,0.01940237103408587,0.0,0.016510154029685333,0.0029342274650119298,0.02177561666170404,0.0,0.0,0.004508874768737127,0.0,0.0,0.05206817893122548,0.0,0.0034381393755637995,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/26.html
1906_27,0.0,0.0,0.0,0.0030462089356869337,0.008712941948655382,0.0562063710397433,0.0,0.0,0.0,0.0,0.0,0.0,0.010262351866767718,0.0,0.0046487173995719885,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/27.html
1906_28,0.0,0.0,0.0,0.03852897273099546,0.002039160478063545,0.0,0.0,0.0,0.0,0.0,0.0,0.03310486159191186,0.0,0.0,0.12799453132203886,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/28.html
1906_29,0.000526404643654154,0.002621390768148643,0.0,0.003659790177260225,0.014580631676309908,0.0,0.0,0.0055849400083407535,0.0010659965516740444,0.007666830927235999,0.0,0.0029538772698178475,0.0,0.004628662637127427,0.0008172067624729319,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/29.html
1906_30,0.0,0.0,0.001369734077893515,0.0,0.007464476621976057,0.014776730758411129,0.00201141296591499,0.0006306403863600761,0.007297931156376474,0.0,0.0,0.030241141784990797,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/30.html
1906_31,0.0,0.011595636191678914,0.007568832071443882,0.0001435300755606108,0.02438318157082422,0.0,0.0,0.003023362402576026,0.0026770917304604104,0.0,0.0013353675513945952,0.0019797981435944203,0.0,0.014040192234185307,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/31.html
1906_32,0.0,0.030289897274830047,0.007713852621026295,0.0,0.01937616382276332,0.0003083673945946889,0.001204209857366433,0.0022614972695423185,0.0,0.0,0.003688220735582714,0.003024740851057078,0.0014771743758028475,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/32.html
1906_33,0.0,0.007599847980334893,0.0,0.0,0.01037245781478463,0.0,0.0,0.0,0.0,0.016056438829744227,0.013150857123334067,0.0,0.0,0.001356115047910775,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/33.html
1906_34,0.0,0.00048580122206050215,0.0,0.0632575121469106,0.00023139427974046942,0.0,0.0,0.0341608223526922,0.0,0.0,0.0,2.017261568920165e-06,0.0,0.005860059367913351,0.013219700007648185,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/34.html
1906_35,0.0,0.0,0.0,0.0,0.0,0.08563197526068388,0.0,0.0,0.013340731208992351,0.0,0.0,0.0,0.030244716786307982,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/35.html
1906_36,0.0,0.0,0.0,0.056801820413804334,0.0,0.0,0.04452091930410895,0.0,0.006114676328260142,0.0,0.002790370590248259,0.029825444249392208,0.0,0.001217374165521724,0.0999122951140515,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/36.html
1906_37,0.0,0.0,0.0,0.001139402816547527,0.006588450095851674,0.08412154187738957,0.0,0.0,0.0028617609465605366,0.0,0.0,0.007718024442838138,0.0,0.0018733109557892411,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/37.html
1906_39,0.0012247710999046882,0.0,0.0,0.005047611439191249,0.014431137410689271,0.0031756891896496152,0.00131076263584844,0.0,0.011595585471861765,0.0054461535741948475,0.0,0.01123265896828866,0.010069290327451732,0.02192991989946724,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/39.html
1906_41,0.0,0.002960315832640017,0.0006415325561975917,0.0,0.017583196978639103,0.0,0.0,0.0,0.0,0.009039168305185885,0.001272333520531528,0.001272289780569999,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/41.html
1906_42,0.0,0.006106544879036509,0.0,0.0,0.013974878853100337,0.0,0.0,0.0,0.0,0.03983237567141467,0.012430582133187868,0.00019445043372393186,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/42.html
1906_43,0.0,0.0019813844384908336,0.0,0.0033752391679189855,0.022154603363278815,2.2327712552185604e-06,0.0,0.0015750059544185542,0.0,0.007635527909017816,0.015140492016543942,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/43.html
1906_44,0.0,0.0,0.0,0.0,0.03196141270450392,0.0,0.0,0.0,0.0,0.0,0.02149045629883773,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/44.html
1906_45,0.0,0.0,0.0,0.0009030434387109209,0.013611051529461035,0.08595841111891128,0.0,0.0,0.0,0.0,0.0,0.0031534298735840624,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/45.html
1906_47,0.0,0.05725516801802402,0.0,0.0,0.011350287727583105,0.0052739061063159735,0.0013516641409751936,0.005861268755905387,0.0007576874877644703,0.02413893420931618,0.0,0.011945220809878978,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/47.html
1906_48,0.0,0.0,0.0,0.0032486593997583637,0.050530136778601395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008125512901063111,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/48.html
1906_49,0.0,0.005017750726955643,0.001357077086689726,0.0,0.00967471564846955,0.022646036972371573,0.0,0.0,0.0,0.0,0.004213815959627592,0.0021058337873579706,0.0,0.00041192001093311214,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/49.html
1906_50,0.0,0.03770071932811758,0.0,0.004076547480921025,0.002364534627269746,0.012091299397911861,0.0,0.0,0.0,0.018139832021011118,0.0,0.004726022542985392,0.0,0.0,0.002482492997781469,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/50.html
1906_51,0.0,0.0,0.0,0.012476351507436614,0.01775154329969399,0.0,0.0,0.06586599836023649,0.0019568569692411204,0.0,0.0,0.0027610708598558003,0.0,0.0,0.00011352688983549245,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/51.html
1906_52,0.0,0.00230120405898721,0.0007355321772464753,0.004420953360906178,0.0,0.0015536192126309374,0.0,0.0,0.0,0.0,0.0,0.04252453742484375,0.0014079159981927746,0.0,0.040954541902324025,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/52.html
1906_53,0.0,0.023681346799161656,0.0,0.0,0.009000882219652192,0.0,0.0,0.0,0.0,0.059907466697107135,0.0,0.004259272093702591,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/53.html
1906_54,0.0,0.003414494054270368,0.0,0.0,0.008662442884559437,0.04543775876969471,0.0,0.005577451583248558,0.003583255903409519,0.0,0.0002599924932371334,0.03581481865002968,0.004850145495817244,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/54.html
1906_55,0.00033999556223460875,0.0021078594549620426,0.0,0.0,0.0071888010346953255,0.0,0.0,0.0012272481245979374,0.00121550383950954,0.005710336054859775,0.0,0.0030116727693484053,0.0,0.006499694129971471,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/55.html
1906_56,0.0,0.00026721262821007024,0.0,0.0,0.041736448269194995,0.0,0.0,0.0,0.0,0.05199275576127572,0.0,0.0,0.0,0.0,0.0025532577833328783,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/56.html
1906_57,0.0,0.002077756191463874,0.002589981427538586,0.008687747407636646,0.010534255686148115,0.07238068250385982,0.0,0.004456177178022279,0.0,0.0,0.0,0.0006221982720036606,0.0,0.0,0.00966446732484095,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/57.html
1906_58,0.0,0.0,0.0,0.0021339728776275818,0.051305160483271134,0.0,0.0,0.0,0.0,0.0,0.01610734374004732,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/58.html
1906_59,0.0,0.025931608742419326,0.0001889477611287193,0.0012626960498197852,0.039221255091971656,0.0013326960821046006,0.0030596365097567543,0.00429448805284419,0.0,0.004338802966909351,0.019913997269267326,0.0022729248498626585,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/59.html
1906_60,0.0,0.004184320641220659,0.002013716480217341,0.01189829031434001,0.021946727565264133,0.007419922772324437,0.0,0.0347002738328433,0.0010725839453965323,0.0,0.0022676977248335573,0.010500448592555127,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/60.html
1906_61,0.0008292359288039301,0.013438184578522696,0.0,0.002978621658346079,0.06889814243977349,0.0,0.004548172988284957,0.0,0.0,0.0,0.0,0.02247037896085107,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/61.html
1906_62,0.0,0.0,0.0,0.0,0.006580943408178668,0.0020400392498961563,0.0,0.0,0.0,0.0,0.0,0.0011295890716827798,0.052381770361493066,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/62.html
1906_63,0.0,0.0,0.004428097437765941,0.019713400522181183,0.005192604623569605,0.06564505145723788,0.0,0.0,0.0,0.0,0.0,0.0032261218960409014,0.0,0.0,1.3819778728127671e-05,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/63.html
1906_64,0.0,0.0,0.007343087587621921,0.0,0.09441944604744447,0.0,0.0,0.0,0.0,0.0,0.021184645632239218,0.0,0.0064107784741772615,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/64.html
1906_65,0.0,0.0,0.05258193376673929,0.0,0.035536013896677876,0.0,0.0,0.0,0.0002158204716967254,0.0,0.0,0.0026586405932075446,0.0004912081028452125,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/65.html
1906_66,0.0,0.011437641924232961,0.0007052605445995131,0.0,0.008768272936269613,0.0034885380499613417,0.009363875227694034,0.018103144806327614,0.0018169023991700475,0.033263069486012584,0.0,0.02852549286239474,0.000539283797530611,0.0,0.004699052832582687,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/66.html
1906_67,0.0,0.0,0.013383841120154692,0.0007627798753300598,0.0,0.0,0.009714093456096504,0.0,0.0,0.0,0.0,0.055150585720313866,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/67.html
1906_68,0.0017297145283330046,0.029170539860790483,0.0,0.0030049481497874727,0.0,0.0017744586019626388,0.0,0.0008982201321835561,0.0014674363565446323,0.0,0.0,0.0314581668616533,0.0,0.0024246066891386604,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/68.html
1906_69,0.0,0.0,0.0,0.0,0.0032735644950442023,0.004366637229595121,0.0,0.0,0.09204882703931536,0.0,0.0,0.010698573998763746,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/69.html
1906_70,0.0,0.07154820980460473,0.0,0.0,0.0,0.011771115019849567,0.0005175181798651436,0.005768389143936714,0.0038609415082827103,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/70.html
