,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,url
1922_47,0.0,0.0025763282004916416,0.0031518528767002485,0.045489656714326504,0.0010009026741530263,0.016774735959463206,4.160185367051887e-06,0.03871437147457859,0.002137834456141908,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/47.html
1922_48,0.0,0.0019941629477759626,0.0,0.0,0.0,0.012613449235899028,0.0,0.0,0.0004163898507960423,0.09374918205240282,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/48.html
1922_49,0.0,0.0,0.01672255184147158,0.014577152761441028,0.005824482511844598,0.0,0.015436962424068546,0.002843481871183392,0.0009129520989994669,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/49.html
1922_50,0.013773104030921055,0.0,0.0,0.0,0.05049536100690597,0.0,0.0,0.001097633694861306,0.02538789640365839,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/50.html
1922_51,0.0,0.03660457422625375,0.0,0.0,0.0045175996277241155,0.0,0.0,0.03127399065522812,6.202479348647318e-05,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/51.html
1922_52,0.0010597203355990435,0.0013821511994965903,0.001984956237288951,0.0006918607742497478,0.024325873175103478,0.0,0.0,0.008079724062514858,0.0,0.0032753287823988494,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/52.html
1922_53,0.0,0.000720275292664856,0.0010629949700133156,0.003149241397599229,0.01667659214950979,0.004003245268572234,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/53.html
1922_54,0.0004626406305932046,0.004142663545864027,0.0,0.004849041854149385,0.0,0.11664156476124633,0.0,0.011964110785094604,0.0063948514196584035,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/54.html
1922_55,0.0,0.0,0.0,0.0,0.004092073315913723,0.10529150080742908,0.0,0.0,0.0,0.0006135587436118921,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/55.html
1922_56,0.0,0.0004881940856357184,0.0,0.005478656505417831,0.0459448119007643,0.0,0.000606354127823899,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/56.html
1922_58,0.07305578353244244,0.0,0.0,0.010461569252638468,0.005394100575628725,0.0,0.0,0.021170969316354312,0.022483133735537526,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/58.html
1922_60,0.0017758592654134298,0.0,0.0,0.0011161141270821704,0.02191559089509534,0.00016398676962835822,0.0,0.01418516253374997,0.0053557309381922855,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/60.html
1922_62,0.0032773455097730914,0.0,0.0,0.0045161080683201035,0.07465449671769685,0.0,0.0,0.05005413411056501,0.02050387118023262,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1922/62.html
1923_1,0.0,0.009797873642361196,0.0,0.0,0.011506376424958812,0.0,0.0,0.0029035669267662026,0.0319661285233754,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/1.html
1923_2,0.08092831239222158,0.0,0.0,0.0031430454134012426,0.0,0.0,0.0,0.008737320473696299,0.016809476394387946,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/2.html
1923_3,0.07666223956762203,0.0,0.0,0.0017259592114418107,0.0024959681874725513,0.0,0.0,0.0,0.07490275845018553,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/3.html
1923_4,0.045434834785354296,0.0,0.0,0.007433984000958921,0.03755129976261014,0.0009568356528925152,0.0,0.0032998990735108934,0.009551044225439087,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/4.html
1923_5,0.11285182394642564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020889968978746547,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/5.html
1923_6,0.13460214849159813,0.0,0.0,0.00011233546912164321,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/6.html
1923_7,3.5011095244910445e-07,0.0029924637836463335,0.0,0.0038781772219305764,0.010224520576927845,0.0,0.002784868204008306,0.008803988901905048,0.0021697769319320714,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/7.html
1923_8,0.013062025699012233,0.0011891236476003178,0.00267739197716799,0.0,0.013228482846123567,0.0,0.0,0.00018034240614865285,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/8.html
1923_9,0.0,0.0077279902864894135,0.0,0.0,0.032798435942591034,0.0032983541199894362,0.0,0.009163266503263538,0.0014841854025541713,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/9.html
1923_10,0.0007671835960798667,0.0,0.0,0.0,0.009392016875077715,0.005305887674496757,0.0,0.023552812790418078,0.011030652352175244,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/10.html
1923_11,0.0,0.0,0.0,0.019524713873467582,0.0,0.004365573413406545,0.028199870870719457,0.0972078695290943,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/11.html
1923_12,0.0,0.0004920680459007111,0.0,0.006705673823174676,0.006921635679515391,0.0,0.005718922969842264,0.08898821709551656,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/12.html
1923_13,0.0,0.015990550734406146,0.0,0.0,0.011796792435441685,0.031119061670544526,0.0013651863348867455,0.0,0.0,0.006241734220260775,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/13.html
1923_14,0.0,0.0,0.0,0.04974632704587334,0.0020962397464842917,0.014560072440970717,0.0,0.008309821627560691,3.07645249286296e-06,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/14.html
1923_15,0.0,0.0012660517975916598,0.0,0.0,0.0005742863222862587,0.0,0.0,0.10231087966675351,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/15.html
1923_16,0.0,0.000406558749257794,0.0,0.0,0.03602043579407113,0.0002088246768281071,0.0,0.0014041273593631363,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/16.html
1923_17,0.0,0.0,0.0,0.011760223328839688,0.0,0.0585373345799588,0.0,0.015375365916970458,0.0033325052442211593,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/17.html
1923_18,0.0,0.0,0.000550530788531314,0.013761150743354543,0.046951558895516735,0.012499500288592248,0.003934088496190446,0.010246564189595199,0.0005151664823924038,0.0009004871691752461,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/18.html
1923_19,0.0,0.010138980819016579,0.0,0.0,0.0008685508523922468,0.0,0.0,0.09471721052929152,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/19.html
1923_20,0.0,0.004383396378444779,0.0,0.0,0.0035325272431784445,0.0,0.0,0.0923096660239527,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/20.html
1923_21,0.0,0.006775889572390607,0.03164221975254765,0.0,0.02497416560141817,0.0,0.01475844424753473,0.005701870446933619,0.008757713965742101,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/21.html
1923_22,0.0,0.0,0.00024565834421549465,0.019538428601910594,0.011585654487763403,0.008571533245852664,0.0,0.022197603945714506,0.0011178641519114013,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/22.html
1923_23,0.0,0.0,0.0,0.0009334230489067261,0.09996085719575007,0.0,0.0,0.007276091569005725,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/23.html
1923_24,0.009534059089890143,0.0,0.0,0.0,0.006643041500553798,0.06146812546684462,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/24.html
1923_25,0.000997254259058243,0.0,0.08005885254682418,0.0005809940440456783,0.02443178371736348,0.012272040186546629,0.0,0.0054754555908358565,0.00697915522419552,0.003186350451780231,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/25.html
1923_26,0.0,0.0,0.0,0.030746926392494957,0.0058306422682426525,0.01110620762598204,0.0,0.06349306768535995,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/26.html
1923_27,0.05656026297667084,0.0,0.0,0.0,0.0109507544560574,0.0,0.0,0.0,0.01015482992136697,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/27.html
1923_28,0.025404941980999452,0.0021359003306430546,0.0014348788412915615,0.0008059708647936408,0.013039673412682702,0.0,0.004629807798778565,0.0038928339295860206,0.0054647262892682956,0.0006178830759156734,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/28.html
1923_29,0.0,0.0026828770708607627,0.0,0.0003310650716908085,0.012194420149730505,0.005324292726323977,0.0,0.0,0.07997561555779005,0.00013741057628260708,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/29.html
1923_30,0.0,0.0,0.0,0.0032488212199897454,0.050552838659690985,0.0,0.0077383967046020085,0.0033058127674028322,0.002415992147758704,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/30.html
1923_31,0.0,0.0,0.0,0.004326063933249401,0.0,0.11540081892066137,0.0,0.0,0.0011552308559553638,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/31.html
1923_32,0.0,0.0,0.0019710702645619306,0.0,0.04747303711590658,0.0,0.029873643562758522,0.025759396166480673,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/32.html
1923_33,0.02217229059845551,0.0,0.0,0.0,0.0,0.08340223090948926,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/33.html
1923_34,0.0,0.0,0.0,0.13603053020653647,0.020114301468958127,0.005935331762532347,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/34.html
1923_35,0.0,0.0,0.0,0.0,0.001378849911856205,0.03158576133479757,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/35.html
1923_36,0.0,0.0,0.0,0.014707140919212217,0.0,0.030621302675777177,0.0,0.048080925370561564,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/36.html
1923_37,0.05018316577119474,0.0,2.2059297195924553e-06,0.0,0.007821266312095423,0.0,0.0,0.010692979068707977,0.05114447948932362,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/37.html
1923_38,0.0,0.0,0.12161294725354369,0.0013169510560336656,0.04423570123371606,0.005964638941837725,0.0,0.016355082861695954,0.00985719524747608,0.0034019014014237867,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/38.html
1923_39,0.0,0.016718230729390375,0.0,0.0,0.09023469982292356,0.0,0.011409444474106268,0.0,0.0,0.008669622271993839,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/39.html
1923_40,0.0,0.0026694025354188516,0.05266004318936122,0.0,0.01217495701811464,0.0,0.0,0.0032986615373063826,0.00499231158256491,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/40.html
1923_41,0.0,0.0,0.0,0.004054650510211943,0.03222414732240687,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/41.html
1923_42,0.03868392147436255,0.0,0.0,0.0067977696912552505,0.0024955385858113056,0.0,0.0,0.009938034260980019,0.05093944704355029,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/42.html
1923_43,0.056727345292426457,0.0,0.0029721523448389144,0.007350032980167287,0.0,0.005319489005359402,0.0,0.019322597108645607,0.023597882737879206,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/43.html
1923_44,0.03147628358291571,0.0,0.0,0.029250006122049903,0.009863755792685667,0.0,0.0,0.010815372342135404,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/44.html
1923_45,0.0015920650521974169,0.0007550033282928461,0.011197354390894745,0.0,0.009268235851238593,0.0,0.0019965276048200782,0.04687156076707465,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/45.html
1923_46,0.0,0.12214750720988103,0.0,0.0,0.0,0.004442468754512626,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/46.html
1923_47,0.0010574833865231862,0.0,0.0028710490701722973,0.0,0.009998811054048854,0.0,0.004566404366212441,0.04564410831777687,0.0539162483985843,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/47.html
1923_48,0.00016479987054832882,0.0008498650236097153,0.0,0.0,0.014413501774022225,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/48.html
1923_49,0.013577809497054111,0.0,0.0,0.000672268372351244,0.016863430418338966,0.0,0.0,0.0,0.01255930816481365,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/49.html
1923_50,0.0,0.023230244261294025,0.0,0.0002261416407445342,0.00618309553903806,0.0,0.025978577156367137,0.0031989289944787075,0.004613876553519488,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/50.html
1923_51,0.0,0.0,0.0,0.0,0.03201795285624939,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/51.html
1923_52,0.0,0.00026853304788339023,0.0,0.0,0.03482728435404627,0.0,0.0,0.00023227685562719592,0.004479555725491183,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/52.html
1923_53,0.0,0.002704821561959506,0.10978947116658921,0.0,0.0,0.0,0.0,0.030098030450712243,0.0006714406377765846,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/53.html
1923_54,0.0,0.007019573584735309,0.0,0.0,0.01127338461821685,0.03622099408125082,0.0,0.0,0.0,0.001925572182556876,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/54.html
1923_55,0.0,0.0,0.0,0.0,0.005110460753661372,0.0,0.0,0.027063920531916606,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/55.html
1923_56,0.08839343085091271,0.0,0.0,0.0010288500978638262,0.0,0.0,0.0,0.0,0.062478035562094775,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/56.html
1923_57,0.0,0.0010934446429766483,0.0,0.0,0.028821001509167304,0.0325965806742027,0.0016899807258289514,0.0019449410401723862,0.0,0.02311730223137822,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/57.html
1923_58,0.10430545756112813,0.0,0.0,0.0,0.0,0.018724380526436143,0.0,0.0,0.04393895841936926,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/58.html
1923_59,0.0,0.008985426106116277,0.0,0.013480212504750774,0.052471265408737006,0.009183190709783948,0.0,0.026735697924991128,0.0,0.031098271622042387,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/59.html
1923_60,0.00015077761088185505,0.008415389162844168,0.0,0.012596609677541712,0.01417190399374866,0.01879840939632276,0.0007639413534652842,0.028174587757351866,0.0016216878580730656,0.019534918638803838,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/60.html
1923_61,0.0,0.0,0.10629568962037157,0.0,0.023642297165009662,0.0,0.002115007325408128,3.111531267407292e-05,0.010061348624042015,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/61.html
1923_62,0.046126297201301986,0.0,0.001007362555934465,0.06370809429755804,0.022914359156832757,0.0,0.0,0.01132612653475909,0.03638425538210692,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/62.html
1923_63,0.036963790380799916,0.0,0.0,0.05217749831581512,0.0,0.08606994530800992,0.0,0.0,0.014287793391065144,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/63.html
1923_64,0.0025283944136910053,0.0,0.0,0.06366628957120428,0.0,0.032460799997205074,0.0,0.051779908594892975,0.0,0.0036745362175475845,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/64.html
1923_65,0.0,0.013286463120952588,0.003718751419616471,0.0007972784257447437,0.0152920863960938,0.0,0.01880608737766133,0.0016855310040318815,0.0006426751051720646,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/65.html
1923_66,0.002180278995626982,0.0,0.0,0.0,0.0,0.0,0.0,0.07638523542607899,0.007119746428750916,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/66.html
1923_68,0.0,0.0,6.254409771020816e-05,0.0,0.05568534354929347,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/68.html
1923_69,0.02479126664747498,0.002289972404922107,0.0023932943310590064,0.007423608751530821,0.005795221146460452,0.0,0.00018327953486150072,0.0,0.003612342761687394,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1923/69.html
1924_2,0.006847917911439467,0.0,7.938051612192233e-05,0.001925411353031455,0.01871877226248713,0.00883435336526602,0.007900513666555099,0.019444717810426275,0.004016908016397887,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/2.html
1924_3,0.0,0.0,0.006171644373140515,0.0,0.06365270888152606,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/3.html
1924_4,0.00017875528855515544,0.013440778741315105,0.0,0.003322249869011536,0.019044341826652125,0.004533095487470979,0.0025619213464112382,0.0281023713903427,0.0134251454130014,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/4.html
1924_5,0.0,0.0,0.009924076830020407,0.004450657180457469,0.03696705016363162,0.0,0.0,0.06297511116496045,0.045775893393415125,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/5.html
1924_7,0.0,0.00805135296189617,0.0,0.0020910078802275443,0.020102359063935527,0.0,0.0018836412059947223,0.0,0.004717244897080804,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/7.html
1924_8,0.0,0.0,0.0,0.07711794702574307,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/8.html
1924_9,0.0,0.0714791268556874,0.0,0.0,0.0,0.009885901053404419,0.0,0.0,0.0,0.0195425709644761,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/9.html
1924_10,0.0,0.016969330248148923,0.0,0.005030527230476861,0.010015250156831764,0.013357044502315786,0.021430658316371056,0.02204897680167297,0.003311023820054384,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/10.html
1924_11,0.0,0.0,0.0,0.009798361627426023,0.0,0.0031167232806373125,0.014711734528854017,0.09411485042575866,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/11.html
1924_12,0.039675508950889365,0.0,0.0,0.012413046925786953,0.01935764263218159,0.004070896802411308,0.0008909197835052521,0.0008655801061577929,0.010263115079799786,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/12.html
1924_13,0.0013642524475473477,0.0,0.0,0.00475000933087437,0.022316984393939795,0.0009238645172701069,0.002311424663577295,0.03509815437839322,0.0065621286473714876,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/13.html
1924_14,0.00026092534843745203,0.0021357942409200165,0.0,0.0,0.013664100983642583,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/14.html
1924_15,0.0,0.0,0.028433197020589714,0.0007486206589190519,0.011588408198892241,0.0,0.0,0.008541022499436605,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/15.html
1924_16,0.0,0.0,0.00872292405376055,0.007174089709042674,5.186893870118998e-05,0.0,0.0,0.1193811363676944,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/16.html
1924_17,0.002595234316638222,0.0,0.003410973882768893,0.0010810887594461063,0.002873116607938573,0.020463442341587222,0.0,0.06262241955087414,0.00874260918622986,0.0031938871465147004,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/17.html
1924_18,0.0,0.06246408041921902,0.0012637149389146149,0.0,0.0066859357602740465,0.005127270485247281,0.033476210622298365,0.0030402199780641295,0.0015790365890562064,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/18.html
1924_19,0.03162284192028112,0.0,0.0005397573839386549,0.03097968634479712,0.0,0.010869180651852698,0.0,0.028616343235878222,0.00495244438372544,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/19.html
1924_20,0.0,0.0,0.0,0.0,0.021531076508565603,0.0,0.0,0.0018888918341092627,0.05818647248812987,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/20.html
1924_21,0.0,0.008006258299669756,0.0,0.0,0.002244436878559389,0.07829186648120023,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/21.html
1924_22,0.028014248248388787,0.0,0.0,0.002643644648260656,0.014534018073549294,0.0,0.0,0.004014522191774998,0.01608661258560313,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/22.html
1924_23,0.11270677098405339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03869565445331675,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/23.html
1924_24,0.005713839546496386,0.0,0.0,0.0,0.0,0.10948976332942244,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/24.html
1924_25,0.0,0.0,0.003579182277120167,0.011516031081216552,0.00041221544774246426,0.0026983077805260193,0.0,0.03153182114058474,0.0733032221847898,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/25.html
1924_26,0.0,0.013269348917305204,0.0,0.0,0.003807485965437264,3.736253266683608e-05,0.00251964440777867,0.017602099019632018,0.0200738410015696,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/26.html
1924_27,0.0,0.0,0.0,0.002718857441403961,0.04616633458624878,0.0,0.0016911393751587415,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/27.html
1924_28,0.0,0.0,0.0,0.0,0.0060548358852249755,0.013550200837978348,0.003910522362291679,0.031236382309173222,0.010520963387355801,0.0016037516115805076,http://classic.austlii.edu.au/au/cases/cth/HCA/1924/28.html
