,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,url
1964_4,0.0,0.0,0.0,0.026016295693007292,0.0,0.014428402130053785,0.00303687922891495,0.0,0.01613365055912301,0.0,0.0,0.013757511762317449,0.0,0.0024156747011247408,0.0677352972413648,0.0,0.001148147885785338,0.0,0.006148459559792078,0.008022471400746663,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/4.html
1964_5,0.0,0.007063336631727852,0.0,0.0,0.0,0.06687377997561177,0.006079915161621203,0.0,0.0,0.0022648740400185124,0.0,0.01065948754578108,0.0,0.0031955786916593506,0.0,0.0009872945281480829,0.0,0.0,0.01765859715055002,0.0070810432894625845,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/5.html
1964_6,0.0,0.0,0.0,0.04745547194743522,0.0,0.013752216272500228,0.0,0.0,0.036375212386347465,0.0,0.0,0.0,0.0,0.0,0.0025059818628977125,0.0,0.0,0.0,0.0,0.09492467719870264,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/6.html
1964_7,0.0,0.0,0.0,0.0019201550128945344,0.0015410367176568228,0.0,0.0,0.0,0.03609732043961568,0.0,0.0007742219115174667,0.037639315284650865,0.0,0.005149800859206783,0.0,0.0,0.0010599119374541997,0.0,0.0,0.03717840993785741,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/7.html
1964_8,0.0,0.0,0.0,0.012533683368021483,0.0,0.06907665800876461,0.0,0.0,0.010038947056096391,0.0,0.0,0.0,0.0,0.0,0.0028311212193163292,0.0,0.0,0.0,0.0,0.00036784246314872863,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/8.html
1964_9,0.0,0.0,0.0,0.0,0.019364885509129855,0.0,0.005151227138577333,0.0,0.0,0.0,0.0,0.0,0.0,0.011718672430336361,0.0,0.010258851804642248,0.10070406783984752,0.0004922064902462428,0.0,0.0379318068271243,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/9.html
1964_10,0.0,0.0,0.0,0.0,0.0,0.12311502863141459,0.0,0.0,0.0,0.004085368686003254,0.0,0.0,0.00561308231583791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/10.html
1964_11,0.005233744019904488,0.00021252241112467316,0.0,0.0,0.0,0.0,0.005696150079097871,0.0,0.03429191193443949,0.0,0.0,0.12772661244138578,0.00429873008216071,0.0,0.0,0.0,0.005797283735807223,0.0,0.0,0.0025704975450521386,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/11.html
1964_12,0.0,0.0,0.0,0.0010541138196170133,0.0096512637701514,0.00331262325590745,0.0,0.0,0.0,0.0,0.0,0.053028464518128864,0.0,0.008558751338665616,0.0,0.00031266518822351983,0.0,0.0,0.0001652419406113503,0.025997308154233043,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/12.html
1964_13,0.0,0.0,0.0,0.005246022619016244,0.01188864002554324,0.0,0.0,0.0,0.0,0.019584574410171387,0.0,0.0012198663564094235,0.0018551903423521896,0.014623720873959054,0.0,0.09220977109964608,0.022900142297043905,0.0,0.007856217406541622,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/13.html
1964_14,0.0,0.0,0.0,0.002520908679999753,0.001429289925520803,0.1296398748747034,0.0005907032340806989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008731042224637315,0.0010015976590295127,0.0,0.0,0.005751141873373529,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/14.html
1964_15,0.0,0.0,0.0025266901953182007,0.0,0.03722188985018601,0.0,0.0,0.0,0.0,0.0,0.023853990582895456,0.0,0.0,0.061599808086969216,0.00019420593114014294,0.01248082064572812,0.001195416045074061,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/15.html
1964_16,0.0,0.02660909784382304,0.0044257083840646754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09188392189920104,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/16.html
1964_17,0.0,0.0,0.14899155173974418,0.0,0.0,0.0,0.0020665721614313635,0.03648876581157229,0.0,0.0,0.0,0.0,0.0,0.017802589755043476,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/17.html
1964_18,0.0049550393818747745,0.0,0.0,0.006092260405463878,0.0,0.09935285913235438,0.0,0.0,0.008699100554544167,0.0,0.0,0.0004401340241773254,0.019981776374452375,0.0,0.0048151677975742,0.0,0.0021694535800080832,0.0,0.0,0.013182615775245269,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/18.html
1964_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020041573742787717,0.0,0.06863249066946711,0.000555529143923552,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/19.html
1964_20,0.0014184500454389323,0.0,0.0,0.02269519803440442,0.0016235733079179142,0.0,0.0037605416760149754,0.0,0.0013637871136406806,0.0,0.0,0.004244356752807128,0.0,0.0,0.047662206882522734,0.0,0.0,0.0,0.0,0.1190956454584366,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/20.html
1964_21,0.0,0.04876306516694234,0.0,0.0,0.0,0.015367829092287993,0.006387354677172883,0.0,0.0,0.02340099226466731,0.0,0.0,0.0035069654486089845,0.0,0.0,0.015153491403995259,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/21.html
1964_22,0.0,0.0004215012484488326,0.0,0.0005564384432382879,0.005665424458886747,0.0,0.10330351243046282,0.012604419606590441,0.0,0.0,0.013390425528611158,0.0,0.0,0.0038554708122155385,0.0,0.0,0.0,0.0,0.005927027809572654,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/22.html
1964_23,0.0,0.11494033649525222,0.0,0.0,0.0,0.0,0.0,0.0,9.353192399784235e-05,0.0001230896395393794,0.018961679736775684,0.0005509124526949375,0.0,0.0,0.0,0.0,0.0014156953630731694,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/23.html
1964_24,0.0003045843947826393,0.0,0.0,0.009449002311131808,0.0,0.014820901376380556,0.0,0.0,0.010279588380248584,0.0,0.0,0.003998854426980269,0.0,0.0,0.005422477483904082,0.05193874249118862,0.0,0.0,9.078310750551884e-05,0.027766802679649233,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/24.html
1964_25,0.02393288270366347,0.004204631784534412,0.0,0.0006294654233811023,0.0018345139849913154,0.006935876043245933,0.010708664945479401,0.017274162478669294,0.013504266880677043,0.0,0.0,0.01562862354708761,0.10597090612396912,0.0011688669082849203,0.0007757599924776855,0.0011136034018623584,0.0,0.0,0.0,0.008432597435458601,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/25.html
1964_26,0.0,0.016091355855353758,0.017681025003241313,0.020733917363905285,0.0,0.0,0.016098943998888376,0.0,0.00019717268430450587,0.0,0.0,0.0,0.0,0.014457838756834453,0.0012872138608970485,0.04439203367332148,0.0,0.0,0.0,0.0037802014785746473,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/26.html
1964_27,0.0,0.03156830851617286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298093035169125,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/27.html
1964_28,0.0,0.0,0.0,0.0,0.06208556280953062,0.0,0.0020534141240313797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04093941641826826,0.0,0.0,0.00039058710758253855,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/28.html
1964_29,0.0,0.03738245723429027,0.003969815875945519,0.0,0.0,0.0,0.009186609916721227,0.0,0.0008903515979757396,0.0,0.0,0.0,0.0,0.0010821151556413072,0.0,0.03043199726402889,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/29.html
1964_31,0.0,0.0,0.0,0.0,0.0,0.105188173810699,0.0,0.0,0.002113486905119918,0.0,0.0,0.0,0.07425226940714416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/31.html
1964_32,0.0,0.0,0.0,0.000714671522951319,0.006672303992235246,0.0,0.08972986654449959,0.015166246059805205,0.0,0.0,0.00851186154920023,0.0,0.0,0.002037290783605575,0.0,0.0,0.0,0.004460994360027555,0.0180544223828028,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/32.html
1964_33,0.08795756121979326,0.002723308073621851,0.0,0.0,0.0,0.07686297343203642,0.004641094350513624,0.0,0.0015929674370438304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028434077262182184,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/33.html
1964_34,0.0,0.006221413297207089,0.0,0.0,0.0,0.0,0.07280567046631334,0.002063638523660979,0.0,0.0006246377908359728,0.010135743703970228,0.0,0.0,0.0,0.0,0.0,0.0004884210220599882,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/34.html
1964_35,0.0,0.0,0.00608500987622573,0.0,0.0,0.0,0.08695577813205105,0.0,0.0,0.0,0.0,0.0,0.0,0.019499422826877243,0.0,0.002888608739973062,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/35.html
1964_36,0.0,0.0,0.0,0.08255122136714793,0.0,0.0,0.0,0.0,0.0,0.0,0.017467924494963913,0.0,0.0,0.004668715976103729,0.07090656881602612,0.0,0.033148654567763995,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/36.html
1964_37,0.0,0.0,0.011725227047474772,0.043641903250089806,0.0008524628094304526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019788818559938512,0.0023172669904680796,0.010571264856581573,0.0008866655030688185,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/37.html
1964_39,0.005116899447713536,0.10265355628867207,0.0,0.0,0.0,0.00017937150804447167,0.013348133504901348,0.010348990087632222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059049993866407115,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/39.html
1964_40,0.0,0.017033214667259072,0.0,0.002097213027412996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010810118720353857,0.025158688287267313,0.0,0.045318289354339986,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/40.html
1964_41,0.0,2.289768971980434e-06,0.0023998824287985356,0.0001681637776998458,0.0032337579044522027,0.0025573264902337247,0.0,0.0011707125969130856,0.08036636259218347,0.0,0.005687415222279866,0.0,0.0,0.004649739594362231,0.006646148546025227,0.0,0.0,0.0,0.0,0.032090405755029694,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/41.html
1964_42,0.0,0.0,0.0,0.004960343353248275,0.0486148649946352,0.004401530963742662,0.0,0.0,0.0,0.0,0.0,0.0012376527922491097,0.11648104435470413,0.0,0.0,0.0,0.0008711043442321261,0.0,0.0,0.0010891823816577253,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/42.html
1964_43,0.0,0.0,0.0,0.0,0.0,0.0,0.01989741279963388,0.002415687037596772,0.0,0.0,0.0,0.0,0.0,0.02947770618455439,0.0,0.005437320800006401,0.0,0.0,0.0,0.029247311831232563,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/43.html
1964_44,0.011492356722211428,0.004518334526215505,0.0,0.0021929339216204334,0.0,0.03324639919267224,0.0014417453480043386,0.010587807043562873,0.024251148355187033,0.0,0.0,0.0,0.0005303552154187195,0.0002441952288718695,0.002210061300276209,0.0,0.0,0.0,0.0,0.014775063441156429,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/44.html
1964_45,0.0,0.0040391694210913974,0.003129744272327613,0.0001268489695949124,0.0025458640223040745,0.0010717125311495673,0.0,0.0,0.001577099214712035,0.0,0.0,0.0,0.0,0.08258750146280042,0.0,0.0,0.0,0.0,0.0,0.001534415926801987,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/45.html
1964_46,0.0,0.0,0.00046221810541876646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06339766779754973,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/46.html
1964_47,0.00341002431936547,0.0010803258594593997,0.0,0.0,0.0,0.0,0.0027313936172524192,0.0,0.06456430424454282,0.0,0.0,0.08319970487481328,0.0,0.003473299835017999,0.0,0.0,0.0014774484856912653,0.0,0.0,0.006937363665911429,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/47.html
1964_48,0.0,0.0020203159014742654,0.07828228644707615,0.0,0.0,0.0,0.009100033685468287,0.05813287846822344,0.0,0.0,0.0,0.0,0.0,0.009551014847793493,0.0,0.0,0.0,0.0,0.007718826737913506,0.0038575694084736468,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/48.html
1964_49,0.0018376082168369374,0.0,0.0,0.011211406168786239,0.0,0.0,0.001107420253152691,0.0,0.0,0.0,0.0,0.030178487318333613,0.0,0.0,0.0,0.0,0.00012457248043552314,0.0,0.0,0.013782664200118148,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/49.html
1964_50,0.0,8.710776083698516e-05,0.0,0.0,0.0,0.04784849844431707,0.0,0.0,0.027086619542964478,0.0,0.0,0.0,0.0,0.0011580384182146182,0.0,0.0,0.0,0.0,0.0055932617446909465,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/50.html
1964_51,0.033525342907378616,0.0,0.0005602473538937892,0.008984626827874306,0.004116987794443048,0.0,0.0,0.0,0.017432143141168418,0.0,0.0,0.0,0.0,0.001752480711824624,0.007118915285078816,0.025714157902132467,0.0016559693948740373,0.0,0.01252610291167591,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/51.html
1964_52,0.0,0.0021420546980748015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07693599536646385,0.0,0.011426636114725053,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/52.html
1964_53,0.0,0.0,0.0,0.0,0.0,0.0,0.09541554348189228,0.0538679393238164,0.0,0.0,0.008230255785572509,0.002263379892477916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/53.html
1964_55,0.0,0.001073769671447177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154564228623855,0.0,0.0,0.0,0.0,0.0,0.17140107236837845,0.0008230146757670375,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/55.html
1964_56,0.017781456723279635,0.0,0.0007689591282706856,0.0,0.0,0.0,0.0017786444223891226,0.0,0.03171198864394093,0.0,0.0,0.0011224333173999968,0.004362890924652687,0.01568808975761138,0.0,0.0026532956539875845,0.0,0.0,0.011279495788834335,0.0012648462965943858,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/56.html
1964_57,0.07871025269199666,0.0,0.0,0.03987454281784753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00573035234999561,0.027487479438917446,0.0,0.0,0.0,0.007870803210028194,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/57.html
1964_58,0.0,0.001127377808712038,0.0,0.0,0.0,0.0,0.0,0.0,0.00773921668962036,0.0,0.0,0.0,0.0005915803218577184,0.0,0.0,0.0,0.1532303233059872,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/58.html
1964_59,0.0,0.0006726166653299168,0.00015799116769472384,0.0,0.0,0.0,0.14201318338425717,0.0,0.0,0.0,0.0,0.0,0.0,0.005586602974226117,0.0,0.02756375443201449,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/59.html
1964_60,0.0023480207222871747,0.0011768596935251103,0.0,0.0,0.0042393492556126195,0.0,0.0,0.0,0.006794379628762629,0.0029958975655209725,0.0,0.0,0.0,0.013077485373657681,0.0,0.0,0.009868357818012558,0.0,0.0,0.0047897616178389614,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/60.html
1964_61,0.0,0.002611636200882874,0.0,0.034578490991262464,0.0,0.0,0.0,0.0016516000845932192,0.001169476453434483,0.0,0.0,0.0,0.003059883159989912,0.0,0.00041327930109970253,0.0,0.0,0.0,0.0,0.073454108504536,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/61.html
1964_62,0.006098492694774174,0.0012878825615348793,0.0,0.00016232400874397366,0.0,0.03159359243084979,0.010624089547283631,0.01381239556082722,0.003212887985732995,0.0,0.0,0.0006159517349624058,0.0313208202253593,0.0,0.0,0.027687992702112373,0.0,0.0,0.0,0.000920828327984984,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/62.html
1964_63,0.0,0.0007066805649424524,0.006950465565000827,0.0,0.0,0.0,0.07630373785743821,0.0,0.0,0.0,0.0,0.0,0.0,0.0047186363869445806,0.0,0.0,0.0,0.0,0.0007170982497868077,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/63.html
1964_64,0.0,0.006054130282130654,0.0,0.0,0.0,0.0015582977151177018,0.0,0.0,9.565034942347469e-05,0.0,0.0,0.0,0.03522510784189051,0.002041079779907259,0.0,0.03290932395787363,0.0,0.0,0.0,0.0012105012705131621,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/64.html
1964_65,0.0013774019941540207,0.003401797179851219,0.0,0.0,0.0006432383146241469,5.08406592513727e-05,0.0,0.0,0.012863651386013421,0.005164046110001756,0.0,0.005153222125830429,0.0,0.005784883563548461,0.0,0.0,0.00479890335761615,0.0,0.0,0.006972310193731292,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/65.html
1964_66,0.0,0.0,0.0,0.0,0.009043576302734628,0.0,0.0,0.0,0.05586020079225586,0.0,0.0,0.0855740930517713,0.0,0.0,0.0,0.0031832042100495357,0.000950090519812527,0.0003010799703927602,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/66.html
1964_67,0.006703690156471242,0.0,0.0,0.0,0.0,0.0,0.07697121804599578,0.021987971042686846,0.00122194600796638,0.0023841431134565853,0.0,0.020982702659469575,0.0,0.0,0.0013686947655040691,0.0,0.0,0.0,0.00027134124556894347,0.0044496028345475105,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/67.html
1964_68,0.020084971191172717,0.0,0.0,0.023006896115383847,0.0001172458048708077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1218995260813592,0.0010209466648180793,0.0,0.0012982406693513747,0.015029146436242258,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/68.html
1964_69,0.0,0.0,4.4049972345029286e-05,0.0007101664801076832,0.009043002607816826,0.0019461685469951758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035874407128414915,0.0006668082226597704,0.00839546800111704,0.0,0.1776982911381311,0.012292450909367134,0.019344328823830317,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/69.html
1964_70,0.0,0.0,0.0,0.0,0.0008617620907085822,0.0718243881762381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027676198693728313,0.0,0.0,0.0,0.0,0.004113135530379334,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/70.html
1964_71,0.0,0.0,0.0,0.0007508967737040785,0.003772164297917411,0.0,0.0,0.0,0.0,0.0010096383723380248,0.014403133895256898,0.0,0.13173404732677632,0.012152106785529273,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/71.html
1964_72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014502708844691048,0.0028006325319128262,0.0,0.10256822672762422,0.010222544078396156,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/72.html
1964_73,0.0,0.11154514148421435,0.0,0.0,0.00472770507168388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/73.html
1964_74,0.0,0.0,0.0,0.055282608009883515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382259338654137,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/74.html
1964_75,0.0,0.0,0.0017475803238872734,0.06933555894716492,0.004397973831047279,0.00025633564576937445,0.0,0.0,0.0,0.0,0.00029421272931220624,0.0010666864015794555,0.0,0.0021814158356135605,0.0,0.0,0.03557254093755724,0.0,0.0013011189637790778,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/75.html
1964_76,0.0,0.0,0.0,0.0,0.0,0.0,0.0013296775023967414,0.002896588058864668,0.0,0.0,0.0,0.0,0.0,0.000467999656433426,0.0,0.023601234812331322,0.0,0.0,0.0,0.005015237114302646,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/76.html
1964_77,0.0,0.0,0.0004893389260681091,0.0009921381265473638,0.003580396135836072,0.0,0.0,0.0,0.003492111781142787,0.0,0.0,0.0011300985359797707,0.0,0.003535811041089111,0.011161689618622829,0.0,0.005926166813408211,0.0,0.0592345493482103,0.06326763374614285,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/77.html
1964_78,0.007051008206582248,0.0,0.011585505616627348,0.0006977144219303432,0.003844238053243564,0.005367685698367151,0.0,0.0,0.047700473989822224,0.0,0.0,0.022520876309034026,0.0,0.004793051588797514,0.0,0.0,0.003074319080789297,0.0,0.0,0.007018982451875965,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/78.html
1964_79,0.0,0.0,0.003358274585126437,0.0019383310424825166,0.0038776974894396037,0.0016722753377503901,0.0,0.0004425198420763669,0.0027735812396122443,0.0004976938869756579,0.0,0.0,0.0,0.0,0.017547254168221515,0.0,0.0,0.0,0.0,0.06108441423037422,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/79.html
1964_80,0.059980090669723304,0.0,0.0,0.0,0.0,0.01006300074675424,0.0,0.0,0.12222477881335575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013902928109782569,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/80.html
1964_81,0.034493669493182444,0.0,0.0,0.0,0.0,0.0,0.0011234797978846816,0.0,0.04543655127032628,0.0,0.0,0.00469403871737691,0.0,0.030852683908832723,0.0007721348462287999,0.005895877614808449,0.03133127314864981,0.0,0.01085446864726548,0.019128236964816893,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/81.html
1964_82,0.05136684307497573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020814136134690697,0.0,0.0,0.0,0.005199126267425539,0.0,0.0,0.0,0.0,0.0,0.04183499568178132,0.011993010400781991,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/82.html
1964_83,0.030587106404020785,0.0,0.0,0.0,0.0,0.0,0.004731013685012888,0.00043131557710005545,0.016208020280799606,0.0,0.0,0.01572587040763239,0.0,0.018437599559923967,0.008849803091240381,0.0,0.005590434657579591,0.0,0.014041618505922311,0.03325612341015481,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/83.html
1964_84,0.042146166716721264,0.0,0.0038713992856200786,0.0,0.0,0.0,0.0032541606999329257,0.0,0.04030096525653241,0.0,0.0,0.0008070502844782084,0.009373789089036423,0.019898031281216456,0.0,0.0023973281540850804,0.0,0.0,0.01643384201940947,0.006855278080727831,http://classic.austlii.edu.au/au/cases/cth/HCA/1964/84.html
1965_1,0.0034342763866171563,0.0,0.0,0.003786684449598951,0.0,0.03330473348231234,0.0,0.0,0.07514882504249605,0.0,0.0,0.0006625457858403617,0.0,0.0,0.0,0.0,0.0,0.0,0.0076665147014062995,0.0018830260109550306,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/1.html
1965_2,0.0398605093574717,0.0,0.003769608163170452,0.0,0.0014497579376056822,0.004282773620170778,0.0,0.0,0.03505801660503033,0.0,0.0038172875109205298,0.017299211595451048,0.0020440319950597156,0.029563356095283468,0.0,0.002916409036005652,0.001746437928283158,0.0,0.0031580194180625227,0.017877845794877015,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/2.html
1965_3,0.0,0.0,0.0,0.0,0.005189306325989918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07830970279790411,0.0,0.002202805309065493,0.01365814865140332,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1965/3.html
